Cuntrycd,Stkcd,Stknme,Conme,,Prefix
10,600616,金枫酒业,上海金枫酒业股份有限公司,,shmb
10,600617,国新能源,山西省国新能源股份有限公司,,shmb
10,600618,氯碱化工,上海氯碱化工股份有限公司,,shmb
10,600619,海立股份,上海海立(集团)股份有限公司,,shmb
10,600620,天宸股份,上海市天宸股份有限公司,,shmb
10,600621,华鑫股份,上海华鑫股份有限公司,,shmb
10,600622,嘉宝集团,上海嘉宝实业(集团)股份有限公司,,shmb
10,600623,华谊集团,上海华谊集团股份有限公司,,shmb
10,600624,复旦复华,上海复旦复华科技股份有限公司,,shmb
10,600625,PT 水仙,上海水仙电器股份有限公司,,shmb
10,600626,申达股份,上海申达股份有限公司,,shmb
10,600627,上电股份,上海输配电股份有限公司,,shmb
10,600628,新世界,上海新世界股份有限公司,,shmb
10,600629,华建集团,华东建筑集团股份有限公司,,shmb
10,600630,龙头股份,上海龙头(集团)股份有限公司,,shmb
10,600631,百联股份,上海百联集团股份有限公司,,shmb
10,600632,华联商厦,上海华联商厦股份有限公司,,shmb
10,600633,浙报传媒,浙报传媒集团股份有限公司,,shmb
10,600634,中技控股,上海中技投资控股股份有限公司,,shmb
10,600635,大众公用,上海大众公用事业(集团)股份有限公司,,shmb
10,600636,三爱富,上海三爱富新材料股份有限公司,,shmb
10,600637,东方明珠,上海东方明珠新媒体股份有限公司,,shmb
10,600638,新黄浦,上海新黄浦置业股份有限公司,,shmb
10,600639,浦东金桥,上海金桥出口加工区开发股份有限公司,,shmb
10,600640,号百控股,号百控股股份有限公司,,shmb
10,600641,万业企业,上海万业企业股份有限公司,,shmb
10,600642,申能股份,申能股份有限公司,,shmb
10,600643,爱建集团,上海爱建集团股份有限公司,,shmb
10,600644,乐山电力,乐山电力股份有限公司,,shmb
10,600645,中源协和,中源协和细胞基因工程股份有限公司,,shmb
10,600646,ST 国嘉,上海国嘉实业股份有限公司,,shmb
10,600647,同达创业,上海同达创业投资股份有限公司,,shmb
10,600648,外高桥,上海外高桥集团股份有限公司,,shmb
10,600649,城投控股,上海城投控股股份有限公司,,shmb
10,600650,锦江投资,上海锦江国际实业投资股份有限公司,,shmb
10,600651,飞乐音响,上海飞乐音响股份有限公司,,shmb
10,600652,游久游戏,上海游久游戏股份有限公司,,shmb
10,600653,申华控股,上海申华控股股份有限公司,,shmb
10,600654,中安消,中安消股份有限公司,,shmb
10,600655,豫园商城,上海豫园旅游商城股份有限公司,,shmb
10,600656,退市博元,珠海市博元投资股份有限公司,,shmb
10,600657,信达地产,信达地产股份有限公司,,shmb
10,600658,电子城,北京电子城投资开发集团股份有限公司,,shmb
10,600659,*ST 花雕,福建闽越花雕股份有限公司,,shmb
10,600660,福耀玻璃,福耀玻璃工业集团股份有限公司,,shmb
10,600661,新南洋,上海新南洋股份有限公司,,shmb
10,600662,强生控股,上海强生控股股份有限公司,,shmb
10,600663,陆家嘴,上海陆家嘴金融贸易区开发股份有限公司,,shmb
10,600664,哈药股份,哈药集团股份有限公司,,shmb
10,600665,天地源,天地源股份有限公司,,shmb
10,600666,奥瑞德,奥瑞德光电股份有限公司,,shmb
10,600667,太极实业,无锡市太极实业股份有限公司,,shmb
10,600668,尖峰集团,浙江尖峰集团股份有限公司,,shmb
10,600669,*ST 鞍成,鞍山合成(集团)股份有限公司,,shmb
10,600670,*ST 斯达,长春高斯达生物科技集团股份有限公司,,shmb
10,600671,天目药业,杭州天目山药业股份有限公司,,shmb
10,600672,*ST 华圣,广东华圣科技股份有限公司,,shmb
10,600673,东阳光科,广东东阳光科技控股股份有限公司,,shmb
10,600674,川投能源,四川川投能源股份有限公司,,shmb
10,600675,*ST 中企,中华企业股份有限公司,,shmb
10,600676,交运股份,上海交运集团股份有限公司,,shmb
10,600677,航天通信,航天通信控股集团股份有限公司,,shmb
10,600678,四川金顶,四川金顶(集团)股份有限公司,,shmb
10,600679,上海凤凰,上海凤凰企业(集团)股份有限公司,,shmb
10,600680,上海普天,上海邮电通信设备股份有限公司,,shmb
10,600681,百川能源,百川能源股份有限公司,,shmb
10,600682,南京新百,南京新街口百货商店股份有限公司,,shmb
10,600683,京投发展,京投发展股份有限公司,,shmb
10,600684,珠江实业,广州珠江实业开发股份有限公司,,shmb
10,600685,中船防务,中船海洋与防务装备股份有限公司,,shmb
10,600686,金龙汽车,厦门金龙汽车集团股份有限公司,,shmb
10,600687,刚泰控股,甘肃刚泰控股(集团)股份有限公司,,shmb
10,600688,上海石化,中国石化上海石油化工股份有限公司,,shmb
10,600689,上海三毛,上海三毛企业(集团)股份有限公司,,shmb
10,600690,青岛海尔,青岛海尔股份有限公司,,shmb
10,600691,阳煤化工,阳煤化工股份有限公司,,shmb
10,600692,亚通股份,上海亚通股份有限公司,,shmb
10,600693,东百集团,福建东百集团股份有限公司,,shmb
10,600694,大商股份,大商股份有限公司,,shmb
10,600695,绿庭投资,上海绿庭投资控股集团股份有限公司,,shmb
10,600696,匹凸匹,匹凸匹金融信息服务(上海)股份有限公司,,shmb
10,600697,欧亚集团,长春欧亚集团股份有限公司,,shmb
10,600698,湖南天雁,湖南天雁机械股份有限公司,,shmb
10,600699,均胜电子,宁波均胜电子股份有限公司,,shmb
10,600700,*ST 数码,陕西煤航数码测绘(集团)股份有限公司,,shmb
10,600701,*ST 工新,哈尔滨工大高新技术产业开发股份有限公司,,shmb
10,600702,沱牌舍得,四川沱牌舍得酒业股份有限公司,,shmb
10,600703,三安光电,三安光电股份有限公司,,shmb
10,600704,物产中大,物产中大集团股份有限公司,,shmb
10,600705,中航资本,中航资本控股股份有限公司,,shmb
10,600706,曲江文旅,西安曲江文化旅游股份有限公司,,shmb
10,600707,彩虹股份,彩虹显示器件股份有限公司,,shmb
10,600708,光明地产,光明房地产集团股份有限公司,,shmb
10,600709,ST 生态,湖北江湖生态农业股份有限公司,,shmb
10,600710,*ST 常林,常林股份有限公司,,shmb
10,600711,盛屯矿业,盛屯矿业集团股份有限公司,,shmb
10,600712,南宁百货,南宁百货大楼股份有限公司,,shmb
10,600713,南京医药,南京医药股份有限公司,,shmb
10,600714,金瑞矿业,青海金瑞矿业发展股份有限公司,,shmb
10,600715,文投控股,文投控股股份有限公司,,shmb
10,600716,凤凰股份,江苏凤凰置业投资股份有限公司,,shmb
10,600717,天津港,天津港股份有限公司,,shmb
10,600718,东软集团,东软集团股份有限公司,,shmb
10,600719,大连热电,大连热电股份有限公司,,shmb
10,600720,祁连山,甘肃祁连山水泥集团股份有限公司,,shmb
10,600721,*ST 百花,新疆百花村股份有限公司,,shmb
10,600722,金牛化工,河北金牛化工股份有限公司,,shmb
10,600723,首商股份,北京首商集团股份有限公司,,shmb
10,600724,宁波富达,宁波富达股份有限公司,,shmb
10,600725,*ST 云维,云南云维股份有限公司,,shmb
10,600726,华电能源,华电能源股份有限公司,,shmb
10,600727,鲁北化工,山东鲁北化工股份有限公司,,shmb
10,600728,佳都科技,佳都新太科技股份有限公司,,shmb
10,600729,重庆百货,重庆百货大楼股份有限公司,,shmb
10,600730,中国高科,中国高科集团股份有限公司,,shmb
10,600731,湖南海利,湖南海利化工股份有限公司,,shmb
10,600732,*ST 新梅,上海新梅置业股份有限公司,,shmb
10,600733,S 前锋,成都前锋电子股份有限公司,,shmb
10,600734,实达集团,福建实达集团股份有限公司,,shmb
10,600735,新华锦,山东新华锦国际股份有限公司,,shmb
10,600736,苏州高新,苏州新区高新技术产业股份有限公司,,shmb
10,600737,中粮屯河,中粮屯河股份有限公司,,shmb
10,600738,兰州民百,兰州民百(集团)股份有限公司,,shmb
10,600739,辽宁成大,辽宁成大股份有限公司,,shmb
10,600740,山西焦化,山西焦化股份有限公司,,shmb
10,600741,华域汽车,华域汽车系统股份有限公司,,shmb
10,600742,一汽富维,长春一汽富维汽车零部件股份有限公司,,shmb
10,600743,华远地产,华远地产股份有限公司,,shmb
10,600744,华银电力,大唐华银电力股份有限公司,,shmb
10,600745,中茵股份,中茵股份有限公司,,shmb
10,600746,江苏索普,江苏索普化工股份有限公司,,shmb
10,600747,大连控股,大连大福控股股份有限公司,,shmb
10,600748,上实发展,上海实业发展股份有限公司,,shmb
10,600749,西藏旅游,西藏旅游股份有限公司,,shmb
10,600750,江中药业,江中药业股份有限公司,,shmb
10,600751,天海投资,天津天海投资发展股份有限公司,,shmb
10,600752,*ST 哈慈,哈慈股份有限公司,,shmb
10,600753,东方银星,河南东方银星投资股份有限公司,,shmb
10,600754,锦江股份,上海锦江国际酒店发展股份有限公司,,shmb
10,600755,厦门国贸,厦门国贸集团股份有限公司,,shmb
10,600756,浪潮软件,浪潮软件股份有限公司,,shmb
10,600757,长江传媒,长江出版传媒股份有限公司,,shmb
10,600758,红阳能源,辽宁红阳能源投资股份有限公司,,shmb
10,600759,洲际油气,洲际油气股份有限公司,,shmb
10,600760,*ST 黑豹,中航黑豹股份有限公司,,shmb
10,600761,安徽合力,安徽合力股份有限公司,,shmb
10,600762,S*ST 金荔,衡阳市金荔科技农业股份有限公司,,shmb
10,600763,通策医疗,通策医疗投资股份有限公司,,shmb
10,600764,中电广通,中电广通股份有限公司,,shmb
10,600765,中航重机,中航重机股份有限公司,,shmb
10,600766,园城黄金,烟台园城黄金股份有限公司,,shmb
10,600767,运盛医疗,运盛(上海)医疗科技股份有限公司,,shmb
10,600768,宁波富邦,宁波富邦精业集团股份有限公司,,shmb
10,600769,祥龙电业,武汉祥龙电业股份有限公司,,shmb
10,600770,综艺股份,江苏综艺股份有限公司,,shmb
10,600771,广誉远,广誉远中药股份有限公司,,shmb
10,600772,S*ST 龙昌,中油龙昌(集团)股份有限公司,,shmb
10,600773,西藏城投,西藏城市发展投资股份有限公司,,shmb
10,600774,汉商集团,武汉市汉商集团股份有限公司,,shmb
10,600775,南京熊猫,南京熊猫电子股份有限公司,,shmb
10,600776,东方通信,东方通信股份有限公司,,shmb
10,600777,新潮能源,山东新潮能源股份有限公司,,shmb
10,600778,友好集团,新疆友好(集团)股份有限公司,,shmb
10,600779,水井坊,四川水井坊股份有限公司,,shmb
10,600780,通宝能源,山西通宝能源股份有限公司,,shmb
10,600781,辅仁药业,辅仁药业集团实业股份有限公司,,shmb
10,600782,新钢股份,新余钢铁股份有限公司,,shmb
10,600783,鲁信创投,鲁信创业投资集团股份有限公司,,shmb
10,600784,鲁银投资,鲁银投资集团股份有限公司,,shmb
10,600785,新华百货,银川新华百货商店股份有限公司,,shmb
10,600786,东方锅炉,东方锅炉(集团)股份有限公司,,shmb
10,600787,中储股份,中储发展股份有限公司,,shmb
10,600788,*ST 达曼,西安达尔曼实业股份有限公司,,shmb
10,600789,鲁抗医药,山东鲁抗医药股份有限公司,,shmb
10,600790,轻纺城,浙江中国轻纺城集团股份有限公司,,shmb
10,600791,京能置业,京能置业股份有限公司,,shmb
10,600792,云煤能源,云南煤业能源股份有限公司,,shmb
10,600793,ST 宜纸,宜宾纸业股份有限公司,,shmb
10,600794,保税科技,张家港保税科技股份有限公司,,shmb
10,600795,国电电力,国电电力发展股份有限公司,,shmb
10,600796,钱江生化,浙江钱江生物化学股份有限公司,,shmb
10,600797,浙大网新,浙大网新科技股份有限公司,,shmb
10,600798,宁波海运,宁波海运股份有限公司,,shmb
10,600799,*ST 龙科,黑龙江省科利华网络股份有限公司,,shmb
10,600800,天津磁卡,天津环球磁卡股份有限公司,,shmb
10,600801,华新水泥,华新水泥股份有限公司,,shmb
10,600802,福建水泥,福建水泥股份有限公司,,shmb
10,600803,新奥股份,新奥生态控股股份有限公司,,shmb
10,600804,鹏博士,鹏博士电信传媒集团股份有限公司,,shmb
10,600805,悦达投资,江苏悦达投资股份有限公司,,shmb
10,600806,*ST 昆机,沈机集团昆明机床股份有限公司,,shmb
10,600807,天业股份,山东天业恒基股份有限公司,,shmb
10,600808,马钢股份,马鞍山钢铁股份有限公司,,shmb
10,600809,山西汾酒,山西杏花村汾酒厂股份有限公司,,shmb
10,600810,神马股份,神马实业股份有限公司,,shmb
10,600811,东方集团,东方集团股份有限公司,,shmb
10,600812,华北制药,华北制药股份有限公司,,shmb
10,600813,ST 鞍一工,鞍山第一工程机械股份有限公司,,shmb
10,600814,杭州解百,杭州解百集团股份有限公司,,shmb
10,600815,厦工股份,厦门厦工机械股份有限公司,,shmb
10,600816,安信信托,安信信托股份有限公司,,shmb
10,600817,*ST 宏盛,西安宏盛科技发展股份有限公司,,shmb
10,600818,中路股份,中路股份有限公司,,shmb
10,600819,耀皮玻璃,上海耀皮玻璃集团股份有限公司,,shmb
10,600820,隧道股份,上海隧道工程股份有限公司,,shmb
10,600821,津劝业,天津劝业场(集团)股份有限公司,,shmb
10,600822,上海物贸,上海物资贸易股份有限公司,,shmb
10,600823,世茂股份,上海世茂股份有限公司,,shmb
10,600824,益民集团,上海益民商业集团股份有限公司,,shmb
10,600825,新华传媒,上海新华传媒股份有限公司,,shmb
10,600826,兰生股份,上海兰生股份有限公司,,shmb
10,600827,百联股份,上海百联集团股份有限公司,,shmb
10,600828,茂业商业,茂业商业股份有限公司,,shmb
10,600829,人民同泰,哈药集团人民同泰医药股份有限公司,,shmb
10,600830,香溢融通,香溢融通控股集团股份有限公司,,shmb
10,600831,广电网络,陕西广电网络传媒(集团)股份有限公司,,shmb
10,600832,东方明珠,上海东方明珠(集团)股份有限公司,,shmb
10,600833,第一医药,上海第一医药股份有限公司,,shmb
10,600834,申通地铁,上海申通地铁股份有限公司,,shmb
10,600835,上海机电,上海机电股份有限公司,,shmb
10,600836,界龙实业,上海界龙实业股份有限公司,,shmb
10,600837,海通证券,海通证券股份有限公司,,shmb
10,600838,上海九百,上海市九百股份有限公司,,shmb
10,600839,四川长虹,四川长虹电器股份有限公司,,shmb
10,600840,新湖创业,浙江新湖创业投资股份有限公司,,shmb
10,600841,上柴股份,上海柴油机股份有限公司,,shmb
10,600842,中西药业,上海中西药业股份有限公司,,shmb
10,600843,上工申贝,上工申贝(集团)股份有限公司,,shmb
10,600844,丹化科技,丹化化工科技股份有限公司,,shmb
10,600845,宝信软件,上海宝信软件股份有限公司,,shmb
10,600846,同济科技,上海同济科技实业股份有限公司,,shmb
10,600847,万里股份,重庆万里新能源股份有限公司,,shmb
10,600848,上海临港,上海临港控股股份有限公司,,shmb
10,600849,上药转换,上海市医药股份有限公司,,shmb
10,600850,华东电脑,上海华东电脑股份有限公司,,shmb
10,600851,海欣股份,上海海欣集团股份有限公司,,shmb
10,600852,*ST 中川,中国四川国际合作股份有限公司,,shmb
10,600853,龙建股份,龙建路桥股份有限公司,,shmb
10,600854,春兰股份,江苏春兰制冷设备股份有限公司,,shmb
10,600855,航天长峰,北京航天长峰股份有限公司,,shmb
10,600856,中天能源,长春中天能源股份有限公司,,shmb
10,600857,宁波中百,宁波中百股份有限公司,,shmb
10,600858,银座股份,银座集团股份有限公司,,shmb
10,600859,王府井,王府井集团股份有限公司,,shmb
10,600860,京城股份,北京京城机电股份有限公司,,shmb
10,600861,北京城乡,北京城乡贸易中心股份有限公司,,shmb
10,600862,中航高科,中航航空高科技股份有限公司,,shmb
10,600863,内蒙华电,内蒙古蒙电华能热电股份有限公司,,shmb
10,600864,哈投股份,哈尔滨哈投投资股份有限公司,,shmb
10,600865,百大集团,百大集团股份有限公司,,shmb
10,600866,*ST 星湖,广东肇庆星湖生物科技股份有限公司,,shmb
10,600867,通化东宝,通化东宝药业股份有限公司,,shmb
10,600868,梅雁吉祥,广东梅雁吉祥水电股份有限公司,,shmb
10,600869,智慧能源,远东智慧能源股份有限公司,,shmb
10,600870,厦华电子,厦门华侨电子股份有限公司,,shmb
10,600871,石化油服,中石化石油工程技术服务股份有限公司,,shmb
10,600872,中炬高新,中炬高新技术实业(集团)股份有限公司,,shmb
10,600873,梅花生物,梅花生物科技集团股份有限公司,,shmb
10,600874,创业环保,天津创业环保集团股份有限公司,,shmb
10,600875,东方电气,东方电气股份有限公司,,shmb
10,600876,洛阳玻璃,洛阳玻璃股份有限公司,,shmb
10,600877,中国嘉陵,中国嘉陵工业股份有限公司(集团),,shmb
10,600878,*ST 北科,大连北大科技(集团)股份有限公司,,shmb
10,600879,航天电子,航天时代电子技术股份有限公司,,shmb
10,600880,博瑞传播,成都博瑞传播股份有限公司,,shmb
10,600881,亚泰集团,吉林亚泰(集团)股份有限公司,,shmb
10,600882,广泽股份,上海广泽食品科技股份有限公司,,shmb
10,600883,博闻科技,云南博闻科技实业股份有限公司,,shmb
10,600884,杉杉股份,宁波杉杉股份有限公司,,shmb
10,600885,宏发股份,宏发科技股份有限公司,,shmb
10,600886,国投电力,国投电力控股股份有限公司,,shmb
10,600887,伊利股份,内蒙古伊利实业集团股份有限公司,,shmb
10,600888,新疆众和,新疆众和股份有限公司,,shmb
10,600889,南京化纤,南京化纤股份有限公司,,shmb
10,600890,中房股份,中房置业股份有限公司,,shmb
10,600891,秋林集团,哈尔滨秋林集团股份有限公司,,shmb
10,600892,大晟文化,大晟时代文化投资股份有限公司,,shmb
10,600893,中航动力,中航动力股份有限公司,,shmb
10,600894,广日股份,广州广日股份有限公司,,shmb
10,600895,张江高科,上海张江高科技园区开发股份有限公司,,shmb
10,600896,中海海盛,中海(海南)海盛船务股份有限公司,,shmb
10,600897,厦门空港,元翔(厦门)国际航空港股份有限公司,,shmb
10,600898,三联商社,三联商社股份有限公司,,shmb
10,600899,*ST 信联,浙江信联股份有限公司,,shmb
10,600900,长江电力,中国长江电力股份有限公司,,shmb
10,600917,重庆燃气,重庆燃气集团股份有限公司,,shmb
10,600919,江苏银行,江苏银行股份有限公司,,shmb
10,600936,广西广电,广西广播电视信息网络股份有限公司,,shmb
10,600958,东方证券,东方证券股份有限公司,,shmb
10,600959,江苏有线,江苏省广电有线信息网络股份有限公司,,shmb
10,600960,渤海活塞,山东滨州渤海活塞股份有限公司,,shmb
10,600961,株冶集团,株洲冶炼集团股份有限公司,,shmb
10,600962,国投中鲁,国投中鲁果汁股份有限公司,,shmb
10,600963,岳阳林纸,岳阳林纸股份有限公司,,shmb
10,600965,福成股份,河北福成五丰食品股份有限公司,,shmb
10,600966,博汇纸业,山东博汇纸业股份有限公司,,shmb
10,600967,北方创业,包头北方创业股份有限公司,,shmb
10,600969,郴电国际,湖南郴电国际发展股份有限公司,,shmb
10,600970,中材国际,中国中材国际工程股份有限公司,,shmb
10,600971,恒源煤电,安徽恒源煤电股份有限公司,,shmb
10,600973,宝胜股份,宝胜科技创新股份有限公司,,shmb
10,600975,新五丰,湖南新五丰股份有限公司,,shmb
10,600976,健民集团,健民药业集团股份有限公司,,shmb
10,600977,中国电影,中国电影股份有限公司,,shmb
10,600978,宜华生活,宜华生活科技股份有限公司,,shmb
10,600979,广安爱众,四川广安爱众股份有限公司,,shmb
10,600980,北矿科技,北矿科技股份有限公司,,shmb
10,600981,汇鸿集团,江苏汇鸿国际集团股份有限公司,,shmb
10,600982,宁波热电,宁波热电股份有限公司,,shmb
10,600983,惠而浦,惠而浦(中国)股份有限公司,,shmb
10,600984,建设机械,陕西建设机械股份有限公司,,shmb
10,600985,雷鸣科化,安徽雷鸣科化股份有限公司,,shmb
10,600986,科达股份,科达集团股份有限公司,,shmb
10,600987,航民股份,浙江航民股份有限公司,,shmb
10,600988,赤峰黄金,赤峰吉隆黄金矿业股份有限公司,,shmb
10,600990,四创电子,安徽四创电子股份有限公司,,shmb
10,600991,广汽长丰,广汽长丰汽车股份有限公司,,shmb
10,600992,贵绳股份,贵州钢绳股份有限公司,,shmb
10,600993,马应龙,马应龙药业集团股份有限公司,,shmb
10,600995,文山电力,云南文山电力股份有限公司,,shmb
10,600997,开滦股份,开滦能源化工股份有限公司,,shmb
10,600998,九州通,九州通医药集团股份有限公司,,shmb
10,600999,招商证券,招商证券股份有限公司,,shmb
10,601000,唐山港,唐山港集团股份有限公司,,shmb
10,601001,大同煤业,大同煤业股份有限公司,,shmb
10,601002,晋亿实业,晋亿实业股份有限公司,,shmb
10,601003,柳钢股份,柳州钢铁股份有限公司,,shmb
10,601005,重庆钢铁,重庆钢铁股份有限公司,,shmb
10,601006,大秦铁路,大秦铁路股份有限公司,,shmb
10,601007,金陵饭店,金陵饭店股份有限公司,,shmb
10,601008,连云港,江苏连云港港口股份有限公司,,shmb
10,601009,南京银行,南京银行股份有限公司,,shmb
10,601010,文峰股份,文峰大世界连锁发展股份有限公司,,shmb
10,601011,宝泰隆,宝泰隆新材料股份有限公司,,shmb
10,601012,隆基股份,西安隆基硅材料股份有限公司,,shmb
10,601015,陕西黑猫,陕西黑猫焦化股份有限公司,,shmb
10,601016,节能风电,中节能风力发电股份有限公司,,shmb
10,601018,宁波港,宁波港股份有限公司,,shmb
10,601020,华钰矿业,西藏华钰矿业股份有限公司,,shmb
10,601021,春秋航空,春秋航空股份有限公司,,shmb
10,601028,玉龙股份,江苏玉龙钢管股份有限公司,,shmb
10,601038,一拖股份,第一拖拉机股份有限公司,,shmb
10,601058,赛轮金宇,赛轮金宇集团股份有限公司,,shmb
10,601069,西部黄金,西部黄金股份有限公司,,shmb
10,601088,中国神华,中国神华能源股份有限公司,,shmb
10,601098,中南传媒,中南出版传媒集团股份有限公司,,shmb
10,601099,太平洋,太平洋证券股份有限公司,,shmb
10,601100,恒立液压,江苏恒立液压股份有限公司,,shmb
10,601101,昊华能源,北京昊华能源股份有限公司,,shmb
10,601106,中国一重,中国第一重型机械股份公司,,shmb
10,601107,四川成渝,四川成渝高速公路股份有限公司,,shmb
10,601111,中国国航,中国国际航空股份有限公司,,shmb
10,601113,华鼎股份,义乌华鼎锦纶股份有限公司,,shmb
10,601116,三江购物,三江购物俱乐部股份有限公司,,shmb
10,601117,中国化学,中国化学工程股份有限公司,,shmb
10,601118,海南橡胶,海南天然橡胶产业集团股份有限公司,,shmb
10,601126,四方股份,北京四方继保自动化股份有限公司,,shmb
10,601127,小康股份,重庆小康工业集团股份有限公司,,shmb
10,601137,博威合金,宁波博威合金材料股份有限公司,,shmb
10,601139,深圳燃气,深圳市燃气集团股份有限公司,,shmb
10,601155,新城控股,新城控股集团股份有限公司,,shmb
10,601158,重庆水务,重庆水务集团股份有限公司,,shmb
10,601166,兴业银行,兴业银行股份有限公司,,shmb
10,601168,西部矿业,西部矿业股份有限公司,,shmb
10,601169,北京银行,北京银行股份有限公司,,shmb
10,601177,杭齿前进,杭州前进齿轮箱集团股份有限公司,,shmb
10,601179,中国西电,中国西电电气股份有限公司,,shmb
10,601186,中国铁建,中国铁建股份有限公司,,shmb
10,601188,龙江交通,黑龙江交通发展股份有限公司,,shmb
10,601198,东兴证券,东兴证券股份有限公司,,shmb
10,601199,江南水务,江苏江南水务股份有限公司,,shmb
10,601208,东材科技,四川东材科技集团股份有限公司,,shmb
10,601211,国泰君安,国泰君安证券股份有限公司,,shmb
10,601216,君正集团,内蒙古君正能源化工集团股份有限公司,,shmb
10,601218,吉鑫科技,江苏吉鑫风能科技股份有限公司,,shmb
10,601222,林洋能源,江苏林洋能源股份有限公司,,shmb
10,601225,陕西煤业,陕西煤业股份有限公司,,shmb
10,601226,华电重工,华电重工股份有限公司,,shmb
10,601231,环旭电子,环旭电子股份有限公司,,shmb
10,601233,桐昆股份,桐昆集团股份有限公司,,shmb
10,601238,广汽集团,广州汽车集团股份有限公司,,shmb
10,601258,庞大集团,庞大汽贸集团股份有限公司,,shmb
10,601268,*ST 二重,二重集团(德阳)重型装备股份有限公司,,shmb
10,601288,农业银行,中国农业银行股份有限公司,,shmb
10,601299,中国北车,中国北车股份有限公司,,shmb
10,601311,骆驼股份,骆驼集团股份有限公司,,shmb
10,601313,江南嘉捷,江南嘉捷电梯股份有限公司,,shmb
10,601318,中国平安,中国平安保险(集团)股份有限公司,,shmb
10,601328,交通银行,交通银行股份有限公司,,shmb
10,601333,广深铁路,广深铁路股份有限公司,,shmb
10,601336,新华保险,新华人寿保险股份有限公司,,shmb
10,601339,百隆东方,百隆东方股份有限公司,,shmb
10,601368,绿城水务,广西绿城水务股份有限公司,,shmb
10,601369,陕鼓动力,西安陕鼓动力股份有限公司,,shmb
10,601377,兴业证券,兴业证券股份有限公司,,shmb
10,601388,怡球资源,怡球金属资源再生(中国)股份有限公司,,shmb
10,601390,中国中铁,中国中铁股份有限公司,,shmb
10,601398,工商银行,中国工商银行股份有限公司,,shmb
10,601515,东风股份,汕头东风印刷股份有限公司,,shmb
10,601518,吉林高速,吉林高速公路股份有限公司,,shmb
10,601519,大智慧,上海大智慧股份有限公司,,shmb
10,601555,东吴证券,东吴证券股份有限公司,,shmb
10,601558,华锐风电,华锐风电科技(集团)股份有限公司,,shmb
10,601566,九牧王,九牧王股份有限公司,,shmb
10,601567,三星医疗,宁波三星医疗电气股份有限公司,,shmb
10,601579,会稽山,会稽山绍兴酒股份有限公司,,shmb
10,601588,北辰实业,北京北辰实业股份有限公司,,shmb
10,601595,上海电影,上海电影股份有限公司,,shmb
10,601599,鹿港文化,江苏鹿港文化股份有限公司,,shmb
10,601600,中国铝业,中国铝业股份有限公司,,shmb
10,601601,中国太保,中国太平洋保险(集团)股份有限公司,,shmb
10,601607,上海医药,上海医药集团股份有限公司,,shmb
10,601608,中信重工,中信重工机械股份有限公司,,shmb
10,601611,中国核建,中国核工业建设股份有限公司,,shmb
10,601616,广电电气,上海广电电气(集团)股份有限公司,,shmb
10,601618,中国中冶,中国冶金科工股份有限公司,,shmb
10,601628,中国人寿,中国人寿保险股份有限公司,,shmb
10,601633,长城汽车,长城汽车股份有限公司,,shmb
10,601636,旗滨集团,株洲旗滨集团股份有限公司,,shmb
10,601666,平煤股份,平顶山天安煤业股份有限公司,,shmb
10,601668,中国建筑,中国建筑股份有限公司,,shmb
10,601669,中国电建,中国电力建设股份有限公司,,shmb
10,601677,明泰铝业,河南明泰铝业股份有限公司,,shmb
10,601678,滨化股份,滨化集团股份有限公司,,shmb
10,601688,华泰证券,华泰证券股份有限公司,,shmb
10,601689,拓普集团,宁波拓普集团股份有限公司,,shmb
10,601699,潞安环能,山西潞安环保能源开发股份有限公司,,shmb
10,601700,风范股份,常熟风范电力设备股份有限公司,,shmb
10,601717,郑煤机,郑州煤矿机械集团股份有限公司,,shmb
10,601718,际华集团,际华集团股份有限公司,,shmb
10,601727,上海电气,上海电气集团股份有限公司,,shmb
10,601766,中国中车,中国中车股份有限公司,,shmb
10,601777,力帆股份,力帆实业(集团)股份有限公司,,shmb
10,601788,光大证券,光大证券股份有限公司,,shmb
10,601789,宁波建工,宁波建工股份有限公司,,shmb
10,601798,蓝科高新,甘肃蓝科石化高新装备股份有限公司,,shmb
10,601799,星宇股份,常州星宇车灯股份有限公司,,shmb
10,601800,中国交建,中国交通建设股份有限公司,,shmb
10,601801,皖新传媒,安徽新华传媒股份有限公司,,shmb
10,601808,中海油服,中海油田服务股份有限公司,,shmb
10,601811,新华文轩,新华文轩出版传媒股份有限公司,,shmb
10,601818,光大银行,中国光大银行股份有限公司,,shmb
10,601857,中国石油,中国石油天然气股份有限公司,,shmb
10,601866,中海集运,中海集装箱运输股份有限公司,,shmb
10,601872,招商轮船,招商局能源运输股份有限公司,,shmb
10,601877,正泰电器,浙江正泰电器股份有限公司,,shmb
10,601880,大连港,大连港股份有限公司,,shmb
10,601886,江河集团,江河创建集团股份有限公司,,shmb
10,601888,中国国旅,中国国旅股份有限公司,,shmb
10,601890,亚星锚链,江苏亚星锚链股份有限公司,,shmb
10,601898,中煤能源,中国中煤能源股份有限公司,,shmb
10,601899,紫金矿业,紫金矿业集团股份有限公司,,shmb
10,601900,南方传媒,南方出版传媒股份有限公司,,shmb
10,601901,方正证券,方正证券股份有限公司,,shmb
10,601908,京运通,北京京运通科技股份有限公司,,shmb
10,601918,*ST 新集,国投新集能源股份有限公司,,shmb
10,601919,中国远洋,中国远洋控股股份有限公司,,shmb
10,601928,凤凰传媒,江苏凤凰出版传媒股份有限公司,,shmb
